NO_OF_SAMPLES	303
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
FIRST_SAMPLE	167
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
303	3.02000	2.565789	1.972100	2.104530	0.260802	0.389633	0.179166	0.000000	0.000000	0.000000	
304	3.03000	2.542597	1.995131	1.924488	0.315211	0.444987	0.146987	0.000000	0.000000	0.000000	
305	3.04000	2.474794	2.131039	2.282421	0.260984	0.435024	0.170095	0.000000	0.000000	0.000000	
306	3.05000	2.610785	2.018062	1.925068	0.288136	0.371814	0.174451	0.000000	0.000000	0.000000	
307	3.06000	2.611566	1.835669	2.015512	0.287839	0.389970	0.174515	0.000000	0.000000	0.000000	
308	3.07000	2.633368	1.972838	2.014745	0.260876	0.380915	0.156025	0.000000	0.000000	0.000000	
309	3.08000	2.497534	1.994827	2.282510	0.270058	0.389761	0.156340	0.000000	0.000000	0.000000	
310	3.09000	2.450809	1.995158	1.835367	0.242685	0.371442	0.161039	0.000000	0.000000	0.000000	
311	3.10000	2.588052	1.995338	2.103991	0.260911	0.389910	0.156119	0.000000	0.000000	0.000000	
312	3.11000	2.497515	1.881117	2.283192	0.242635	0.398765	0.147185	0.000000	0.000000	0.000000	
313	3.12000	2.564696	1.859017	1.746759	0.251510	0.390005	0.151617	0.000000	0.000000	0.000000	
314	3.13000	2.678208	1.927934	1.925486	0.233611	0.371924	0.137552	0.000000	0.000000	0.000000	
315	3.14000	2.474911	2.153457	2.104105	0.260849	0.434761	0.202256	0.000000	0.000000	0.000000	
316	3.15000	2.586751	1.972797	1.299956	0.242285	0.398881	0.188268	0.000000	0.000000	0.000000	
317	3.16000	2.724689	1.882003	2.105124	0.242604	0.380886	0.155851	0.000000	0.000000	0.000000	
318	3.17000	2.610659	2.041027	2.103651	0.270079	0.390056	0.151451	0.000000	0.000000	0.000000	
319	3.18000	2.450462	1.927054	1.656838	0.233377	0.398848	0.151846	0.000000	0.000000	0.000000	
320	3.19000	2.610762	2.040901	2.103944	0.260964	0.389897	0.160644	0.000000	0.000000	0.000000	
321	3.20000	2.497309	2.040370	2.103257	0.297230	0.417324	0.156295	0.000000	0.000000	0.000000	
322	3.21000	2.587826	1.995473	2.014345	0.269979	0.390058	0.151519	0.000000	0.000000	0.000000	
323	3.22000	2.543773	1.994417	2.372770	0.269885	0.435098	0.174590	0.000000	0.000000	0.000000	
324	3.23000	2.429516	1.948856	2.283000	0.251687	0.425882	0.161088	0.000000	0.000000	0.000000	
325	3.24000	2.771055	1.972749	2.462665	0.260921	0.417334	0.155695	0.000000	0.000000	0.000000	
326	3.25000	2.452670	1.857753	2.373060	0.242586	0.389317	0.170296	0.000000	0.000000	0.000000	
327	3.26000	2.587704	1.995481	1.924991	0.269932	0.390047	0.156113	0.000000	0.000000	0.000000	
328	3.27000	2.610667	1.950131	2.103789	0.270077	0.353701	0.146918	0.000000	0.000000	0.000000	
329	3.28000	2.405517	1.994915	1.924673	0.242717	0.371337	0.161150	0.000000	0.000000	0.000000	
330	3.29000	2.702229	1.927219	2.104801	0.269911	0.371796	0.169684	0.000000	0.000000	0.000000	
331	3.30000	2.565263	1.995199	1.924931	0.288116	0.371793	0.169971	0.000000	0.000000	0.000000	
332	3.31000	2.543020	1.972337	2.372066	0.260988	0.398973	0.142449	0.000000	0.000000	0.000000	
333	3.32000	2.633750	1.949807	2.015065	0.269882	0.380831	0.169825	0.000000	0.000000	0.000000	
334	3.33000	2.428388	2.085946	2.013626	0.260982	0.398810	0.156446	0.000000	0.000000	0.000000	
335	3.34000	2.589442	1.949147	2.462057	0.288095	0.426298	0.160722	0.000000	0.000000	0.000000	
336	3.35000	2.497656	1.971752	2.104461	0.260713	0.416830	0.179306	0.000000	0.000000	0.000000	
337	3.36000	2.610883	1.949851	2.104435	0.251642	0.435476	0.146857	0.000000	0.000000	0.000000	
338	3.37000	2.587937	1.927199	2.104308	0.242669	0.389878	0.146953	0.000000	0.000000	0.000000	
339	3.38000	2.474820	1.880966	2.103896	0.288039	0.371673	0.161044	0.000000	0.000000	0.000000	
340	3.39000	2.429350	2.017209	2.282526	0.260859	0.435096	0.156457	0.000000	0.000000	0.000000	
341	3.40000	2.588373	1.949735	2.283205	0.242752	0.389756	0.151548	0.000000	0.000000	0.000000	
342	3.41000	2.589093	1.926440	2.373463	0.233619	0.371118	0.183751	0.000000	0.000000	0.000000	
343	3.42000	2.610964	1.949821	2.104339	0.260815	0.399042	0.156078	0.000000	0.000000	0.000000	
344	3.43000	2.564870	2.018109	1.835548	0.269991	0.353458	0.174568	0.000000	0.000000	0.000000	
345	3.44000	2.565856	1.972142	2.104103	0.288058	0.399017	0.169966	0.000000	0.000000	0.000000	
346	3.45000	2.497058	1.858471	1.925501	0.260657	0.380693	0.160985	0.000000	0.000000	0.000000	
347	3.46000	2.611106	1.995105	2.104613	0.251693	0.417036	0.169836	0.000000	0.000000	0.000000	
348	3.47000	2.725256	1.881602	2.015569	0.296994	0.390205	0.174230	0.000000	0.000000	0.000000	
349	3.48000	2.610506	1.836399	1.925588	0.260554	0.435801	0.128509	0.000000	0.000000	0.000000	
350	3.49000	2.542877	1.972170	2.104253	0.260875	0.371447	0.174636	0.000000	0.000000	0.000000	
351	3.50000	2.633491	1.949924	2.015298	0.242525	0.426288	0.156000	0.000000	0.000000	0.000000	
352	3.51000	2.543006	1.994974	2.282802	0.260945	0.398866	0.156226	0.000000	0.000000	0.000000	
353	3.52000	2.588665	1.812822	2.016165	0.242291	0.416921	0.174556	0.000000	0.000000	0.000000	
354	3.53000	2.587999	1.926866	1.836613	0.251437	0.435311	0.169893	0.000000	0.000000	0.000000	
355	3.54000	2.542136	1.995458	1.924404	0.288205	0.362852	0.151643	0.000000	0.000000	0.000000	
356	3.55000	2.587798	1.995534	1.924421	0.306303	0.390394	0.146920	0.000000	0.000000	0.000000	
357	3.56000	2.610976	1.972405	2.015266	0.251715	0.380576	0.179062	0.000000	0.000000	0.000000	
358	3.57000	2.678679	1.950229	1.926033	0.233438	0.417231	0.155896	0.000000	0.000000	0.000000	
359	3.58000	2.497571	1.881008	2.014434	0.306119	0.390070	0.160974	0.000000	0.000000	0.000000	
360	3.59000	2.678990	1.950157	1.925378	0.287964	0.417655	0.151301	0.000000	0.000000	0.000000	
361	3.60000	2.588203	1.949695	1.925134	0.297134	0.371888	0.169936	0.000000	0.000000	0.000000	
362	3.61000	2.588726	1.972317	2.282733	0.288197	0.390022	0.156136	0.000000	0.000000	0.000000	
363	3.62000	2.634432	1.972157	2.283802	0.251796	0.380451	0.183616	0.000000	0.000000	0.000000	
364	3.63000	2.451450	1.949474	2.103657	0.251829	0.371488	0.151875	0.000000	0.000000	0.000000	
365	3.64000	2.588733	1.994960	2.283061	0.269957	0.417149	0.160703	0.000000	0.000000	0.000000	
366	3.65000	2.496839	2.017767	2.104244	0.215531	0.371116	0.170127	0.000000	0.000000	0.000000	
367	3.66000	2.588910	1.949294	2.283664	0.251777	0.380429	0.179135	0.000000	0.000000	0.000000	
368	3.67000	2.634441	1.994931	2.283462	0.269899	0.426221	0.169783	0.000000	0.000000	0.000000	
369	3.68000	2.588079	1.858692	1.926188	0.242371	0.417105	0.160744	0.000000	0.000000	0.000000	
370	3.69000	2.588188	1.995242	2.104004	0.269894	0.426420	0.151496	0.000000	0.000000	0.000000	
371	3.70000	2.611173	1.972531	2.283125	0.251886	0.380706	0.156089	0.000000	0.000000	0.000000	
372	3.71000	2.588001	2.040870	2.103675	0.270108	0.371726	0.160711	0.000000	0.000000	0.000000	
373	3.72000	2.566533	1.858049	2.283851	0.269768	0.398765	0.174616	0.000000	0.000000	0.000000	
374	3.73000	2.542392	1.972422	2.014839	0.242586	0.417052	0.156211	0.000000	0.000000	0.000000	
375	3.74000	2.565431	1.972285	2.015068	0.251700	0.389656	0.174566	0.000000	0.000000	0.000000	
376	3.75000	2.542388	1.972468	2.014641	0.251773	0.380667	0.160835	0.000000	0.000000	0.000000	
377	3.76000	2.564562	2.018377	1.835200	0.269978	0.380999	0.151563	0.000000	0.000000	0.000000	
378	3.77000	2.611262	1.972379	2.104154	0.288030	0.417382	0.160653	0.000000	0.000000	0.000000	
379	3.78000	2.633831	1.972688	2.283101	0.251858	0.399037	0.146828	0.000000	0.000000	0.000000	
380	3.79000	2.497497	1.949408	2.372262	0.242797	0.389630	0.147168	0.000000	0.000000	0.000000	
381	3.80000	2.610357	1.927371	1.925575	0.242591	0.389939	0.151489	0.000000	0.000000	0.000000	
