Time(s):	R.Med. Gastro(μV):	R.Tib.Ant.(μV):	R.Rectus Fem.(μV):	R.Biceps Fem.(μV):
2.384500	 24.766550	 95.912390	 395.172790	 28.932940	 
2.385000	 24.678650	 95.598980	 398.720180	 29.170460	 
2.385500	 24.620220	 95.393440	 401.525730	 29.157560	 
2.386000	 24.609030	 95.159010	 403.723270	 29.039070	 
2.386500	 24.637210	 94.817500	 405.555690	 28.995700	 
2.387000	 24.643710	 94.395940	 407.294950	 29.076420	 
2.387500	 24.505660	 93.989160	 409.098630	 29.173650	 
2.388000	 24.074560	 93.666240	 410.890960	 29.195480	 
2.388500	 23.252040	 93.416180	 412.239350	 29.169980	 
2.389000	 22.059970	 93.175020	 412.366940	 29.162700	 
2.389500	 20.656860	 92.872060	 410.701140	 29.175400	 
2.390000	 19.281970	 92.446170	 407.855440	 29.173230	 
2.390500	 18.152700	 91.857720	 405.672550	 29.178970	 
2.391000	 17.380000	 91.116870	 405.312530	 29.269630	 
2.391500	 16.953180	 90.297040	 405.330990	 29.437860	 
2.392000	 16.787280	 89.501120	 402.536190	 29.518100	 
2.392500	 16.782570	 88.815510	 394.736660	 29.366290	 
2.393000	 16.854580	 88.299160	 382.225250	 29.120660	 
2.393500	 16.938340	 87.995410	 367.075290	 29.164690	 
2.394000	 16.989430	 87.930070	 351.595790	 29.716740	 
2.394500	 16.989530	 88.073880	 337.201170	 30.522960	 
2.395000	 16.948150	 88.282520	 324.162570	 31.076240	 
2.395500	 16.894590	 88.244740	 312.096340	 31.078060	 
2.396000	 16.865390	 87.487090	 300.667420	 30.664180	 
2.396500	 16.888880	 85.605640	 290.114140	 30.251540	 
2.397000	 16.965460	 82.794830	 281.415280	 30.148110	 
2.397500	 17.059090	 80.123070	 275.812900	 30.274620	 
2.398000	 17.115660	 78.786110	 273.730470	 30.260340	 
2.398500	 17.087290	 78.864320	 274.088410	 29.763590	 
2.399000	 16.934220	 79.250080	 274.806490	 28.768770	 
2.399500	 16.614950	 78.831480	 273.799990	 27.680770	 
2.400000	 16.090970	 77.398780	 269.596920	 27.019540	 
2.400500	 15.349240	 75.618830	 261.668460	 26.905510	 
2.401000	 14.422730	 74.429470	 250.625580	 26.979470	 
2.401500	 13.390260	 74.326560	 237.882600	 26.815940	 
2.402000	 12.354660	 75.043460	 224.709660	 26.228430	 
2.402500	 11.414630	 75.888340	 211.608250	 25.275130	 
2.403000	 10.646180	 76.350990	 198.848740	 24.152700	 
2.403500	 10.090030	 76.421230	 187.569920	 23.082210	 
2.404000	 9.733990	 76.460160	 180.175990	 22.215730	 
2.404500	 9.510850	 76.790870	 179.543990	 21.611890	 
2.405000	 9.341160	 77.359770	 187.381470	 21.278460	 
2.405500	 9.184800	 77.803200	 202.858370	 21.178480	 
2.406000	 9.045810	 77.859150	 222.805280	 21.178410	 
2.406500	 8.943870	 77.691670	 243.090770	 21.105130	 
2.407000	 8.888910	 77.798450	 259.979220	 20.926710	 
2.407500	 8.871750	 78.581050	 271.121400	 20.785570	 
2.408000	 8.871120	 80.006160	 276.132050	 20.802060	 
2.408500	 8.868260	 81.685840	 276.528590	 20.958990	 
2.409000	 8.852720	 83.195230	 274.937900	 21.239700	 
2.409500	 8.819480	 84.287740	 273.856050	 21.739390	 
2.410000	 8.771220	 84.930270	 274.607240	 22.512760	 
2.410500	 8.724120	 85.230740	 277.165190	 23.339140	 
2.411000	 8.703510	 85.326920	 280.799320	 23.786580	 
2.411500	 8.725500	 85.307750	 284.813290	 23.650120	 
2.412000	 8.780360	 85.216280	 288.860440	 23.355410	 
2.412500	 8.833360	 85.099960	 292.865200	 23.741930	 
2.413000	 8.842440	 85.033220	 296.782170	 25.133510	 
2.413500	 8.781440	 85.074600	 300.446040	 26.836890	 
2.414000	 8.655670	 85.177660	 303.670780	 27.836900	 
2.414500	 8.496030	 85.128960	 306.438450	 27.699750	 
2.415000	 8.332050	 84.558430	 308.915740	 26.862840	 
2.415500	 8.169280	 82.988560	 311.332670	 26.193400	 
2.416000	 7.992430	 79.954560	 313.893710	 26.149880	 
2.416500	 7.786900	 75.314450	 316.731230	 26.473220	 
2.417000	 7.565030	 69.613420	 319.858060	 26.731490	 
2.417500	 7.378560	 64.050740	 323.195310	 26.833580	 
2.418000	 7.285400	 59.905060	 326.688570	 26.957020	 
2.418500	 7.287670	 57.879250	 330.347500	 27.184430	 
2.419000	 7.328750	 57.879980	 334.243800	 27.369660	 
2.419500	 7.356740	 59.257740	 338.642460	 27.392110	 
2.420000	 7.361540	 61.156420	 343.977810	 27.401750	 
2.420500	 7.365930	 62.743960	 350.251130	 27.626660	 
2.421000	 7.431870	 63.389230	 356.373050	 28.002790	 
2.421500	 7.700090	 62.881550	 360.582700	 28.256390	 
2.422000	 8.365030	 61.564200	 361.987520	 28.302720	 
2.422500	 9.487450	 60.159220	 361.909300	 28.308230	 
2.423000	 10.846340	 59.312830	 363.686520	 28.375880	 
2.423500	 12.063160	 59.244140	 370.454650	 28.405540	 
2.424000	 12.842260	 59.905110	 382.178990	 28.296360	 
2.424500	 13.121930	 61.534880	 394.886380	 28.141060	 
2.425000	 13.086880	 64.819290	 403.174990	 28.205010	 
2.425500	 13.065950	 70.024510	 403.481750	 28.682730	 
2.426000	 13.331500	 76.003440	 395.661070	 29.436310	 
2.426500	 13.896990	 80.691870	 382.682530	 30.086670	 
2.427000	 14.522340	 82.715180	 369.109710	 30.382420	 
2.427500	 14.926990	 82.358770	 358.907010	 30.385510	 
2.428000	 15.018120	 80.976950	 353.602970	 30.324400	 
2.428500	 15.052230	 79.520920	 352.130190	 30.340600	 
2.429000	 15.632280	 78.064200	 352.266240	 30.376750	 
2.429500	 17.264460	 76.894090	 352.147770	 30.272010	 
2.430000	 19.739770	 77.159670	 350.877410	 29.943340	 
2.430500	 22.249690	 79.662700	 348.413970	 29.493130	 
2.431000	 24.037500	 83.587460	 345.185300	 29.166700	 
2.431500	 24.831800	 87.219850	 341.673160	 29.132010	 
2.432000	 24.893560	 89.432190	 338.149780	 29.209800	 
2.432500	 24.766590	 90.216380	 334.662170	 28.896490	 
2.433000	 24.937300	 90.260670	 331.193390	 27.750500	 
2.433500	 25.646550	 90.238740	 327.845000	 25.810860	 
2.434000	 26.901560	 90.412220	 324.886780	 23.733270	 
2.434500	 28.561820	 90.726570	 322.577090	 22.371280	 
2.435000	 30.414430	 91.084180	 320.817260	 21.952860	 
2.435500	 32.238400	 91.454560	 318.974270	 21.947480	 
2.436000	 33.859080	 91.828160	 316.278380	 21.817630	 
2.436500	 35.175140	 92.179460	 312.660370	 21.415130	 
2.437000	 36.157570	 92.483410	 309.106480	 20.800930	 
2.437500	 36.834380	 92.728630	 306.712590	 20.054210	 
2.438000	 37.268110	 92.887470	 305.115720	 19.266060	 
2.438500	 37.532920	 92.866480	 302.385860	 18.600640	 
2.439000	 37.695420	 92.499650	 297.266200	 18.254970	 
2.439500	 37.800050	 91.621060	 291.482120	 18.222190	 
2.440000	 37.866580	 90.188350	 288.980350	 18.155480	 
2.440500	 37.899610	 88.367290	 292.435760	 17.731820	 
2.441000	 37.896550	 86.494780	 301.186040	 17.110750	 
2.441500	 37.842160	 84.934070	 312.506470	 16.763760	 
2.442000	 37.703310	 83.921230	 323.383360	 16.804950	 
2.442500	 37.452620	 83.483710	 330.833220	 16.868470	 
2.443000	 37.115910	 83.441890	 331.833100	 16.707090	 
2.443500	 36.790890	 83.467370	 324.212070	 16.466870	 
2.444000	 36.598780	 83.148540	 308.396330	 16.379740	 
2.444500	 36.602300	 82.031970	 288.479000	 16.420160	 
2.445000	 36.765160	 79.680670	 270.953280	 16.273950	 
2.445500	 36.986150	 75.914540	 261.118650	 15.616060	 
2.446000	 37.176990	 71.296950	 259.834690	 14.475560	 
2.446500	 37.323110	 67.292460	 263.909880	 13.326330	 
2.447000	 37.482150	 65.242160	 269.407590	 12.683950	 
2.447500	 37.725630	 64.915860	 274.225590	 12.562530	 
2.448000	 38.060250	 64.931220	 278.363650	 12.548040	 
2.448500	 38.366670	 64.707010	 282.702270	 12.323320	 
2.449000	 38.405400	 65.266880	 287.738830	 11.891080	 
2.449500	 37.939510	 67.841030	 293.228030	 11.433980	 
2.450000	 36.938560	 72.054250	 298.581670	 11.103820	 
2.450500	 35.701070	 76.249840	 303.304110	 10.927340	 
2.451000	 34.716640	 79.033710	 307.146060	 10.842270	 
2.451500	 34.294640	 79.984730	 310.110110	 10.771820	 
2.452000	 34.312650	 79.579800	 312.408260	 10.669120	 
2.452500	 34.376080	 78.875190	 314.353550	 10.527670	 
2.453000	 34.159960	 79.124610	 316.217070	 10.371030	 
2.453500	 33.575780	 81.511160	 318.149440	 10.230740	 
2.454000	 32.713490	 87.044890	 320.218230	 10.128530	 
2.454500	 31.678570	 96.571000	 322.453640	 10.070950	 
2.455000	 30.475090	 110.764520	 324.744290	 10.050590	 
2.455500	 29.042010	 129.745640	 326.752010	 10.049680	 
2.456000	 27.396170	 152.211610	 328.105190	 10.050570	 
2.456500	 25.729230	 174.943650	 328.624420	 10.049630	 
2.457000	 24.338990	 193.774080	 328.449950	 10.054920	 
2.457500	 23.422320	 205.767640	 328.606480	 10.069570	 
2.458000	 22.948090	 210.924740	 331.748200	 10.089620	 
2.458500	 22.745690	 211.891800	 340.979920	 10.113000	 
2.459000	 22.659500	 211.906520	 355.892430	 10.136540	 
2.459500	 22.611440	 212.771820	 370.411070	 10.142130	 
2.460000	 22.582200	 214.467850	 376.861080	 10.110290	 
2.460500	 22.573540	 216.226500	 372.135530	 10.098290	 
2.461000	 22.583510	 217.589160	 359.552980	 10.325850	 
2.461500	 22.601130	 218.604580	 345.566010	 11.094090	 
2.462000	 22.610950	 219.551850	 335.013060	 12.499120	 
2.462500	 22.595090	 220.759340	 328.981450	 14.292580	 
2.463000	 22.533260	 222.534060	 326.259640	 16.070210	 
2.463500	 22.409850	 224.991010	 326.407350	 17.505470	 
2.464000	 22.224800	 227.892210	 331.863280	 18.446150	 
2.464500	 21.991710	 230.748430	 346.723790	 18.895340	 
2.465000	 21.719680	 233.128390	 372.072540	 18.948890	 
2.465500	 21.396410	 234.897630	 402.839230	 18.757510	 
2.466000	 20.990280	 236.216260	 430.577880	 18.520810	 
2.466500	 20.474130	 237.339020	 448.893310	 18.466010	 
2.467000	 19.855400	 238.402760	 456.431180	 18.770680	 
2.467500	 19.187640	 239.380040	 456.308200	 19.466520	 
2.468000	 18.548310	 240.200780	 453.351140	 20.428080	 
2.468500	 18.001220	 240.825780	 451.154940	 21.452750	 
2.469000	 17.571090	 241.122210	 450.774960	 22.348660	 
2.469500	 17.234250	 240.770920	 451.471440	 22.999360	 
2.470000	 16.934300	 239.499450	 452.235660	 23.395390	 
2.470500	 16.625080	 237.456380	 452.667510	 23.610200	 
2.471000	 16.304900	 235.277340	 452.925540	 23.738230	 
2.471500	 16.016630	 233.699660	 453.335360	 23.849940	 
2.472000	 15.835060	 233.035860	 454.159420	 23.983700	 
2.472500	 15.848730	 232.980640	 455.556150	 24.153690	 
2.473000	 16.085340	 232.867310	 457.536680	 24.355260	 
2.473500	 16.404290	 232.024950	 459.854400	 24.564090	 
2.474000	 16.539060	 229.900010	 461.972020	 24.743020	 
2.474500	 16.337220	 225.898120	 463.309570	 24.866700	 
2.475000	 15.958970	 219.116010	 463.771790	 24.934530	 
2.475500	 15.790570	 208.283450	 464.063630	 24.958350	 
2.476000	 16.079530	 192.334980	 465.239530	 24.958660	 
2.476500	 16.671190	 171.778690	 467.811250	 24.978340	 
2.477000	 17.192250	 150.079300	 471.268950	 25.074410	 
2.477500	 17.404000	 133.044540	 474.189640	 25.256430	 
2.478000	 17.315500	 124.633510	 474.603090	 25.442690	 
2.478500	 17.069890	 122.954960	 470.758240	 25.531740	 
2.479000	 16.809330	 122.931560	 462.527400	 25.527850	 
2.479500	 16.620040	 121.435680	 452.453520	 25.572760	 
2.480000	 16.534860	 118.424940	 444.511540	 25.799540	 
2.480500	 16.549940	 115.254000	 440.869200	 26.095490	 
2.481000	 16.644240	 112.949080	 440.347870	 26.123730	 
2.481500	 16.800390	 111.719790	 440.498500	 25.726690	 
2.482000	 17.015410	 111.318070	 440.264220	 25.208420	 
2.482500	 17.296370	 111.276070	 440.245330	 25.064120	 
2.483000	 17.647210	 110.937850	 441.066470	 25.427150	 
2.483500	 18.056300	 109.721450	 441.578370	 25.946340	 
2.484000	 18.493190	 107.474410	 438.138240	 26.222880	 
2.484500	 18.919700	 104.460450	 425.837340	 26.188610	 
2.485000	 19.308560	 101.021590	 401.509920	 26.076070	 
2.485500	 19.654190	 97.351350	 366.853640	 26.131950	 
2.486000	 19.968890	 93.565280	 329.341860	 26.380130	 
2.486500	 20.269120	 89.859140	 299.202640	 26.624710	 
2.487000	 20.557110	 86.515140	 282.868650	 26.623040	 
2.487500	 20.809820	 83.766720	 278.293150	 26.246720	 
2.488000	 20.990260	 81.697810	 278.250890	 25.533900	 
2.488500	 21.072210	 80.273860	 277.018920	 24.638490	 
2.489000	 21.057150	 79.428840	 272.863980	 23.738030	 
2.489500	 20.975940	 79.097770	 266.690250	 22.964650	 
2.490000	 20.873260	 79.172180	 260.041930	 22.385730	 
2.490500	 20.782660	 79.432700	 253.961040	 22.019530	 
2.491000	 20.711230	 79.590280	 248.831360	 21.849670	 
2.491500	 20.642910	 79.499850	 244.822190	 21.824820	 
2.492000	 20.553410	 79.386980	 242.320620	 21.873050	 
2.492500	 20.423540	 79.903850	 241.832780	 21.934940	 
2.493000	 20.243150	 81.907750	 243.438460	 21.986150	 
2.493500	 20.014910	 85.813170	 246.498250	 22.038840	 
2.494000	 19.758660	 90.909570	 249.885040	 22.118490	 
2.494500	 19.495600	 95.723210	 252.323780	 22.224400	 
2.495000	 19.213190	 99.252440	 252.722500	 22.323930	 
2.495500	 18.855050	 101.541210	 250.618800	 22.389480	 
2.496000	 18.372450	 103.201040	 246.367230	 22.415640	 
2.496500	 17.803350	 104.840620	 240.653850	 22.393630	 
2.497000	 17.290430	 106.820550	 233.832060	 22.299830	 
2.497500	 16.999950	 109.027210	 225.894870	 22.150240	 
2.498000	 17.011770	 110.853810	 217.081730	 22.047050	 
2.498500	 17.276700	 111.736400	 208.516890	 22.101960	 
2.499000	 17.660690	 111.816970	 202.305850	 22.298440	 
2.499500	 18.023470	 112.018090	 200.690510	 22.473420	 
2.500000	 18.277280	 113.368740	 204.435710	 22.489550	 
2.500500	 18.401800	 116.162540	 211.766970	 22.469280	 
2.501000	 18.417890	 119.757550	 219.215010	 22.739280	 
2.501500	 18.349360	 123.112230	 223.753170	 23.349120	 
2.502000	 18.202550	 125.412460	 224.461210	 23.832180	 
2.502500	 17.968170	 126.331370	 222.733120	 23.661010	 
2.503000	 17.637140	 125.992430	 221.061260	 22.789880	 
2.503500	 17.219260	 124.847300	 221.231720	 21.713370	 
2.504000	 16.750430	 123.545780	 223.307630	 21.018060	 
2.504500	 16.278880	 122.783160	 226.086520	 20.836460	 
2.505000	 15.838210	 123.119480	 228.267530	 20.845190	 
2.505500	 15.429480	 124.800510	 229.246860	 20.824160	 
2.506000	 15.026170	 127.639660	 229.216460	 21.098100	 
2.506500	 14.598530	 131.062010	 228.813290	 22.327220	 
2.507000	 14.143930	 134.354950	 228.666750	 24.702330	 
2.507500	 13.699460	 136.976970	 229.055210	 27.500530	 
2.508000	 13.320610	 138.711910	 229.817600	 29.568020	 
2.508500	 13.044070	 139.610210	 230.695250	 30.239000	 
2.509000	 12.866350	 139.835130	 231.876770	 30.247160	 
2.509500	 12.755120	 139.573850	 234.013890	 31.583590	 
2.510000	 12.676920	 139.067900	 237.526760	 35.191650	 
2.510500	 12.613140	 138.685520	 242.012510	 39.534240	 
2.511000	 12.563920	 138.874180	 246.339720	 42.591110	 
2.511500	 12.545390	 139.908570	 249.111420	 43.729160	 
2.512000	 12.572760	 141.619090	 249.055590	 43.718830	 
2.512500	 12.634870	 143.382510	 245.321300	 43.685090	 
2.513000	 12.683070	 144.426650	 237.770830	 44.103630	 
2.513500	 12.641560	 144.308730	 227.127580	 44.744320	 
2.514000	 12.437630	 143.302980	 214.934950	 45.265080	 
2.514500	 12.050360	 142.221280	 203.418030	 45.559410	 
2.515000	 11.553860	 141.595840	 194.893040	 45.692580	 
2.515500	 11.107530	 141.200530	 190.507520	 45.750820	 
2.516000	 10.858030	 140.521010	 189.478000	 45.780560	 
2.516500	 10.807780	 139.334660	 189.978580	 45.795120	 
2.517000	 10.801680	 137.760350	 190.622040	 45.792140	 
2.517500	 10.657440	 136.143190	 191.038730	 45.765660	 
2.518000	 10.284860	 134.974140	 191.494050	 45.714440	 
2.518500	 9.709600	 134.594700	 192.059480	 45.640270	 
2.519000	 9.033940	 134.790770	 191.993320	 45.543230	 
2.519500	 8.373890	 134.778290	 189.991590	 45.434110	 
2.520000	 7.802750	 133.714260	 185.198530	 45.346070	 
2.520500	 7.340050	 131.267180	 178.163600	 45.298740	 
2.521000	 6.990330	 127.769450	 170.953190	 45.240600	 
2.521500	 6.766900	 123.909650	 166.012600	 45.071930	 
2.522000	 6.660450	 120.278480	 164.299160	 44.750230	 
2.522500	 6.620140	 117.123000	 164.428560	 44.350300	 
2.523000	 6.595920	 114.403590	 163.970920	 44.010720	 
2.523500	 6.583580	 111.982420	 161.606060	 43.832760	 
2.524000	 6.611040	 109.745100	 158.169250	 43.829160	 
2.524500	 6.683600	 107.578220	 155.881960	 43.948010	 
2.525000	 6.760710	 105.294120	 156.367280	 44.108560	 
2.525500	 6.796090	 102.660350	 159.249800	 44.181760	 
2.526000	 6.785450	 99.530330	 162.816820	 43.945620	 
2.526500	 6.766860	 95.931760	 165.689250	 43.136860	 
2.527000	 6.785750	 92.066990	 167.551510	 41.649190	 
2.527500	 6.872330	 88.318840	 168.730320	 39.773690	 
2.528000	 7.047960	 85.248850	 169.624010	 38.257510	 
2.528500	 7.325820	 83.407650	 170.547790	 37.752960	 
2.529000	 7.666750	 82.951690	 171.771290	 37.762300	 
2.529500	 7.933490	 83.433720	 173.496890	 36.656990	 
2.530000	 8.000050	 84.068220	 175.843380	 33.208230	 
2.530500	 8.017440	 84.173930	 178.896500	 27.884490	 
2.531000	 8.516520	 83.355430	 182.670720	 22.900050	 
2.531500	 9.956600	 81.507100	 186.869540	 20.559890	 
2.532000	 12.154610	 78.919620	 190.739580	 20.471960	 
2.532500	 14.488320	 76.376590	 193.422960	 20.404410	 
2.533000	 16.362790	 74.804940	 194.602100	 19.287390	 
2.533500	 17.452090	 74.406040	 194.763570	 17.473630	 
2.534000	 17.803740	 74.237580	 194.804980	 15.732420	 
2.534500	 17.801810	 73.115550	 195.380830	 14.514330	 
2.535000	 17.941150	 70.895490	 196.576190	 13.833070	 
2.535500	 18.512340	 68.629910	 198.080050	 13.531420	 
2.536000	 19.458230	 67.438500	 199.539120	 13.480140	 
2.536500	 20.522800	 67.431550	 200.769740	 13.589730	 
2.537000	 21.473430	 67.946840	 201.775890	 13.774580	 
2.537500	 22.195080	 68.509820	 202.648420	 13.949790	 
2.538000	 22.676570	 69.268490	 203.433960	 14.054440	 
2.538500	 22.963360	 70.697300	 204.063260	 14.085950	 
2.539000	 23.116170	 73.078900	 204.366960	 14.091520	 
2.539500	 23.190500	 76.244280	 204.156720	 14.076860	 
2.540000	 23.228570	 79.676550	 203.355090	 13.938490	 
2.540500	 23.252480	 82.805690	 202.127400	 13.579820	 
2.541000	 23.263380	 85.285140	 200.953800	 13.122080	 
2.541500	 23.254610	 87.097010	 200.600050	 12.884470	 
2.542000	 23.231040	 88.463320	 201.948410	 13.041440	 
2.542500	 23.212000	 89.688870	 205.737560	 13.397710	 
2.543000	 23.212400	 91.043790	 212.358670	 13.601000	 
2.543500	 23.224440	 92.648560	 221.680300	 13.444530	 
2.544000	 23.221810	 94.327630	 232.699870	 12.949930	 
2.544500	 23.183810	 95.619900	 243.169390	 12.285550	 
2.545000	 23.113270	 96.079420	 249.969860	 11.664790	 
2.545500	 23.027970	 95.589420	 250.951340	 11.277830	 
2.546000	 22.938900	 94.447380	 247.714070	 11.206450	 
2.546500	 22.849160	 93.351460	 247.044360	 11.356680	 
2.547000	 22.781290	 93.357450	 257.753600	 11.534810	 
2.547500	 22.797360	 95.571460	 283.108640	 11.601680	 
2.548000	 22.980540	 100.504650	 317.193850	 11.552830	 
2.548500	 23.398620	 107.554020	 349.718380	 11.530840	 
2.549000	 24.101300	 115.191480	 372.390230	 11.801460	 
2.549500	 25.150160	 121.792470	 382.193300	 12.599220	 
2.550000	 26.588110	 126.372220	 381.777370	 13.880140	 
2.550500	 28.323950	 128.780530	 377.377810	 15.294820	 
2.551000	 30.078960	 129.545960	 374.693600	 16.424290	 
2.551500	 31.490140	 129.540650	 375.387570	 17.004380	 
2.552000	 32.287880	 129.459640	 377.647770	 17.039230	 
2.552500	 32.429060	 129.366240	 379.508180	 16.844050	 
2.553000	 32.122090	 128.755720	 380.577610	 16.922270	 
2.553500	 31.720240	 127.244420	 381.293550	 17.589030	 
2.554000	 31.513110	 125.223270	 381.985840	 18.700090	 
2.554500	 31.561500	 123.586390	 383.182190	 19.858760	 
2.555000	 31.723990	 122.815670	 386.075040	 20.770000	 
2.555500	 31.819500	 122.704190	 391.471340	 21.355000	 
2.556000	 31.755760	 122.888920	 398.073520	 21.668990	 
2.556500	 31.549630	 123.155320	 402.879970	 21.799300	 
2.557000	 31.279490	 123.296420	 404.064510	 21.826090	 
2.557500	 31.029700	 123.094150	 403.305240	 21.814640	 
2.558000	 30.853550	 122.434340	 405.142730	 21.798540	 
2.558500	 30.765420	 121.281650	 413.743290	 21.778440	 
2.559000	 30.756760	 119.635660	 429.451750	 21.778940	 
2.559500	 30.813310	 117.628040	 448.066410	 21.921110	 
2.560000	 30.919930	 115.584240	 463.680570	 22.391410	 
2.560500	 31.057130	 113.852790	 472.621800	 23.273460	 
2.561000	 31.199890	 112.544000	 475.303960	 24.405520	 
2.561500	 31.324350	 111.490520	 474.952970	 25.437440	 
2.562000	 31.417610	 110.482110	 474.709530	 26.032980	 
2.562500	 31.481100	 109.466860	 475.598360	 26.089600	 
2.563000	 31.525880	 108.472510	 476.633480	 25.922720	 
2.563500	 31.565030	 107.428630	 476.247990	 26.191300	 
2.564000	 31.606670	 106.236860	 473.618590	 27.322990	 
2.564500	 31.649180	 105.015670	 469.346070	 29.005060	 
2.565000	 31.682980	 104.088890	 465.385190	 30.504650	 
2.565500	 31.700690	 103.678140	 463.788420	 31.328360	 
2.566000	 31.706640	 103.688480	 464.512660	 31.498930	 
2.566500	 31.710280	 103.712360	 464.313020	 31.417700	 
2.567000	 31.702020	 103.070530	 458.333770	 31.521170	 
2.567500	 31.636490	 100.849400	 443.202760	 31.974780	 
2.568000	 31.444810	 96.092460	 419.496220	 32.635640	 
2.568500	 31.062590	 88.271800	 392.423550	 33.253170	 
2.569000	 30.442480	 77.882060	 369.868930	 33.646760	 
2.569500	 29.537020	 66.691310	 357.618870	 33.734720	 
2.570000	 28.277200	 57.296590	 354.979100	 33.504760	 
2.570500	 26.590940	 51.841140	 355.935760	 33.016480	 
2.571000	 24.473110	 50.283390	 354.957490	 32.444280	 
2.571500	 22.065740	 50.393660	 351.012360	 32.100190	 
2.572000	 19.684420	 49.935680	 346.627290	 32.348350	 
2.572500	 17.747260	 48.232200	 344.244870	 33.468940	 
2.573000	 16.583910	 46.236890	 344.078770	 35.555410	 
2.573500	 16.190120	 45.467350	 344.888610	 38.364250	 
2.574000	 16.192980	 46.328230	 345.400940	 41.248870	 
2.574500	 16.122430	 47.819560	 344.418950	 43.478780	 
2.575000	 15.684840	 48.919690	 340.557430	 44.712000	 
2.575500	 14.842840	 49.281910	 333.400700	 45.122910	 
2.576000	 13.753780	 48.895310	 325.430630	 45.124790	 
2.576500	 12.648760	 47.950470	 321.640260	 45.032110	 
2.577000	 11.707690	 46.925880	 325.242310	 44.957950	 
2.577500	 10.991290	 46.225860	 333.582310	 44.911640	 
2.578000	 10.460260	 45.848790	 339.582030	 44.898040	 
2.578500	 10.034830	 45.651590	 336.717770	 44.950110	 
2.579000	 9.632670	 45.568920	 322.830810	 45.122020	 
2.579500	 9.188000	 45.378100	 301.589840	 45.418330	 
2.580000	 8.667230	 44.653400	 281.278200	 45.703230	 
2.580500	 8.078810	 43.243190	 269.833830	 45.751550	 
2.581000	 7.492860	 41.683440	 268.610140	 45.448300	 
2.581500	 7.029430	 40.940920	 272.134090	 44.928220	 
2.582000	 6.761440	 41.526890	 274.137910	 44.497800	 
2.582500	 6.633330	 42.946380	 271.958710	 44.366010	 
2.583000	 6.518560	 44.251910	 266.473390	 44.393940	 
2.583500	 6.334570	 44.896160	 259.956180	 44.169120	 
2.584000	 6.100000	 44.945680	 254.223270	 43.417960	 
2.584500	 5.933110	 44.734030	 249.992840	 42.330590	 
2.585000	 5.996490	 44.490280	 247.177230	 41.439050	 
2.585500	 6.367730	 44.267520	 245.390720	 41.154500	 
2.586000	 6.948230	 44.055840	 244.254320	 41.430970	 
2.586500	 7.542830	 43.875640	 243.492830	 41.881990	 
2.587000	 7.991260	 43.796340	 242.935880	 42.140900	 
2.587500	 8.226940	 43.861310	 242.481670	 42.083990	 
2.588000	 8.282810	 43.961740	 242.059680	 41.809460	 
2.588500	 8.278150	 43.837220	 241.615830	 41.482770	 
2.589000	 8.371160	 43.281640	 241.114210	 41.205670	 
2.589500	 8.656920	 42.371280	 240.534820	 41.001010	 
2.590000	 9.090630	 41.481580	 239.853580	 40.872050	 
2.590500	 9.539330	 41.021390	 239.012160	 40.837970	 
2.591000	 9.895270	 41.093180	 237.904400	 40.891900	 
2.591500	 10.129610	 41.451870	 236.402100	 40.926660	 
2.592000	 10.271340	 41.761590	 234.420670	 40.719150	 
2.592500	 10.360000	 41.762080	 231.996670	 39.956790	 
2.593000	 10.415350	 41.265790	 229.336750	 38.305930	 
2.593500	 10.434870	 40.251090	 226.813130	 35.644630	 
2.594000	 10.410870	 39.046080	 224.887100	 32.383430	 
2.594500	 10.352070	 38.219440	 223.913640	 29.426090	 
2.595000	 10.292170	 38.093400	 223.817050	 27.511680	 
2.595500	 10.282260	 38.463820	 223.802430	 26.621790	 
2.596000	 10.375300	 38.882630	 222.376300	 26.325310	 
2.596500	 10.610300	 39.053270	 217.815480	 26.399870	 
2.597000	 10.999470	 38.969530	 208.987660	 26.775840	 
2.597500	 11.523220	 38.836790	 196.129410	 27.216040	 
2.598000	 12.136940	 38.840610	 180.974610	 27.415930	 
2.598500	 12.785090	 38.946640	 165.952210	 27.326800	 
2.599000	 13.415860	 38.991390	 152.891850	 27.171220	 
2.599500	 13.988400	 38.943250	 142.189390	 27.141810	 
2.600000	 14.477750	 38.944020	 133.071210	 27.196230	 
2.600500	 14.878170	 39.065570	 124.472220	 27.153540	 
2.601000	 15.187840	 39.122440	 115.696040	 26.932830	 
2.601500	 15.397090	 38.778630	 106.723030	 26.730410	 
2.602000	 15.507170	 37.797760	 98.253400	 26.928310	 
2.602500	 15.548560	 36.193170	 91.369080	 27.719310	 
2.603000	 15.568080	 34.219490	 86.883700	 28.892520	 
2.603500	 15.599110	 32.258320	 84.845870	 30.041330	 
2.604000	 15.642100	 30.649970	 84.587760	 30.856420	 
2.604500	 15.666820	 29.551840	 85.131380	 31.220580	 
2.605000	 15.629120	 28.932870	 85.526340	 31.158450	 
2.605500	 15.495480	 28.686990	 85.023270	 30.772380	 
2.606000	 15.269950	 28.709720	 83.274570	 30.204660	 
2.606500	 15.004410	 28.862430	 80.671790	 29.603360	 
2.607000	 14.776490	 28.922260	 78.560330	 29.086630	 
2.607500	 14.646510	 28.672450	 78.753320	 28.718750	 
2.608000	 14.620850	 28.109050	 82.217800	 28.504690	 
2.608500	 14.640120	 27.510330	 88.211290	 28.406930	 
